reservation_id,user_id,user_type,member_status,age_group,neighborhood,hub_id,hub_name,hub_type,item_id,item_category,item_name,reservation_date,pickup_scheduled_datetime,pickup_status,pickup_actual_datetime,borrow_days,return_due_datetime,return_status,return_actual_datetime,late_hours,parts_expected,parts_returned,missing_parts_flag,damage_flag,damage_severity,cleaning_required_flag,cleaning_done_flag,staff_checkout_minutes,staff_checkin_minutes,hub_queue_length,demand_level,event_period,inventory_available_at_reserve,notifications_enabled_flag,reminders_sent_count,report_issue_in_app_flag,support_ticket_flag,ticket_type,data_entry_method,staff_notes_length,penalty_amount_usd,cancellation_flag,cancellation_reason
RY981UD,U47760,Resident,Frequent Borrower,45-54,University,HUB05,South Park Hub,Staffed,IP2FMR0,Camping,4-Person Tent,2025-11-23,2025-11-24 14:45:00,Picked up,2025-11-24 15:06:00,5.0,2025-11-29 14:45:00,Late,2025-11-29 16:45:00,2.0,5.0,5.0,0.0,0.0,,0.0,1.0,17.0,7.0,12,High,Holiday/Peak,1,0,0,0,0,,Handwritten notes,15,0.17,0,
RDS1EEU,U47780,Resident,Frequent Borrower,18-24,Lakeside,HUB08,Hilltop Hub,Volunteer-heavy,IRXHW0I,Kitchen/Appliances,Blender,2025-12-29,2025-12-30 15:45:00,Picked up,2025-12-30 16:19:00,10.0,2026-01-09 15:45:00,Late,2026-01-09 21:45:00,6.0,4.0,4.0,0.0,1.0,Moderate,1.0,1.0,7.0,14.0,1,Medium,Regular,1,0,0,0,1,Damage,Electronic log,18,0.5,0,
RL7DYPM,U91459,Resident,Standard,25-34,Northside,HUB09,Lakeside Hub,Staffed+Volunteers,ILVAK9W,Sports,Tennis Racket Set,2025-12-16,2025-12-18 14:15:00,Picked up,2025-12-18 14:23:00,5.0,2025-12-23 14:15:00,Late,2025-12-25 14:15:00,48.0,3.0,3.0,0.0,0.0,,1.0,1.0,9.0,12.0,2,High,Regular,1,1,1,0,0,,Electronic log,27,4.0,0,
RP7IYF0,U20715,Volunteer,Standard,35-44,Hilltop,HUB04,University Hub,Staffed+Volunteers,ID0IWF3,AV/Projectors,Portable Speaker,2025-12-28,2025-12-29 09:15:00,Picked up,2025-12-29 09:08:00,3.0,2026-01-01 09:15:00,On time,2026-01-01 09:15:00,0.0,8.0,8.0,0.0,0.0,,0.0,1.0,19.0,10.0,12,Medium,Holiday/Peak,1,1,2,0,0,,Electronic log,12,0.0,0,
RYEQAHT,U98559,Resident,Frequent Borrower,35-44,South Park,HUB05,South Park Hub,Staffed,IHSJR0F,Tools,Pressure Washer,2025-10-26,2025-10-27 17:15:00,Cancelled,,,,,,,,,,,,,,,,8,Low,Weekend,1,1,2,0,0,,Electronic log,23,0.0,1,Schedule conflict
RN6SJCH,U33653,Resident,Standard,45-54,Harbor,HUB06,West End Hub,Staffed,IZJQ8CX,Sewing/Craft,Sewing Machine,2025-11-27,2025-11-27 17:00:00,No-show,,,,,,,,,,,,,,,,9,High,Holiday/Peak,1,1,1,0,0,,Electronic log,31,0.0,0,
R5A5XIN,U39692,Resident,New User,18-24,Greenway,HUB06,West End Hub,Staffed,I9DL5TG,Sewing/Craft,Craft Cutting Machine,2025-08-16,2025-08-16 11:15:00,Picked up,2025-08-16 11:13:00,5.0,2025-08-21 11:15:00,On time,2025-08-21 11:15:00,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,8.0,8.0,3,Medium,Weekend,1,0,0,0,0,,Mixed,36,0.0,0,
R7AITMO,U24781,Resident,New User,55+,Lakeside,HUB12,Harbor Hub,Volunteer-heavy,IFMMWI9,Kitchen/Appliances,Electric Griddle,2025-12-15,2025-12-17 16:15:00,Picked up,2025-12-17 17:05:00,7.0,2025-12-24 16:15:00,Not returned,,,5.0,,0.0,0.0,,,,8.0,,0,Low,Regular,1,1,1,0,0,,Electronic log,25,0.0,0,
RW563BT,U35476,Volunteer,Standard,45-54,Lakeside,HUB03,Riverside Hub,Staffed+Volunteers,IKF6XDN,Sports,Kayak Set,2025-12-15,2025-12-16 16:45:00,Picked up,2025-12-16 17:12:00,5.0,2025-12-21 16:45:00,On time,2025-12-21 16:45:00,0.0,3.0,3.0,0.0,0.0,,0.0,1.0,6.0,11.0,5,High,Regular,1,1,3,0,0,,Handwritten notes,7,0.0,0,
RPUPLVQ,U86380,Resident,Standard,25-34,Greenway,HUB12,Harbor Hub,Volunteer-heavy,IEXUYHE,AV/Projectors,Portable Speaker,2025-08-31,2025-09-01 11:15:00,Picked up,2025-09-01 11:03:00,14.0,2025-09-15 11:15:00,On time,2025-09-15 11:15:00,0.0,5.0,5.0,0.0,0.0,,1.0,0.0,7.0,13.0,5,Low,Weekend,0,1,2,0,0,,Electronic log,31,0.0,0,
R6P61XU,U81819,Resident,Standard,25-34,Harbor,HUB09,Lakeside Hub,Staffed+Volunteers,IFCTZG4,Sewing/Craft,Knitting Kit,2025-11-08,2025-11-09 16:30:00,Picked up,2025-11-09 16:53:00,3.0,2025-11-12 16:30:00,On time,2025-11-12 16:30:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,8.0,11.0,8,Medium,Weekend,1,1,3,1,0,,Electronic log,10,0.0,0,
R15OOP7,U14629,Resident,Frequent Borrower,55+,Riverside,HUB09,Lakeside Hub,Staffed+Volunteers,I67J2DG,Sewing/Craft,Sewing Machine,2025-08-31,2025-09-02 14:15:00,Picked up,2025-09-02 14:24:00,5.0,2025-09-07 14:15:00,Late,2025-09-08 14:15:00,24.0,5.0,5.0,0.0,0.0,,1.0,1.0,6.0,15.0,10,High,Weekend,1,1,1,0,0,,Electronic log,18,2.0,0,
RVWVIAC,U43746,Volunteer,Frequent Borrower,35-44,Old Town,HUB12,Harbor Hub,Volunteer-heavy,I2E4QXG,AV/Projectors,Microphone Set,2025-10-28,2025-10-28 12:00:00,Picked up,2025-10-28 11:11:00,5.0,2025-11-02 12:00:00,On time,2025-11-02 12:00:00,0.0,7.0,6.0,1.0,0.0,,1.0,1.0,8.0,14.0,1,Low,Regular,1,1,0,0,0,,Electronic log,8,0.0,0,
REGB1AJ,U32791,Resident,Standard,25-34,East Market,HUB10,Old Town Hub,Staffed+Volunteers,IO091C7,Kitchen/Appliances,Slow Cooker,2025-10-30,2025-11-01 12:00:00,Picked up,2025-11-01 11:45:00,7.0,2025-11-08 12:00:00,On time,2025-11-08 12:00:00,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,9.0,9.0,6,Medium,Regular,1,1,0,0,0,,Mixed,27,0.0,0,
RY55P1V,U11987,Resident,New User,55+,Hilltop,HUB09,Lakeside Hub,Staffed+Volunteers,I3ZO7UT,AV/Projectors,Camera Tripod,2025-11-27,2025-11-27 14:15:00,Picked up,2025-11-27 13:54:00,5.0,2025-12-02 14:15:00,On time,2025-12-02 14:15:00,0.0,8.0,8.0,0.0,0.0,,1.0,1.0,8.0,18.0,10,High,Holiday/Peak,1,1,0,0,0,,Electronic log,25,0.0,0,
RSQ3B9S,U66588,Resident,Standard,25-34,Greenway,HUB09,Lakeside Hub,Staffed+Volunteers,IO0USWB,Sewing/Craft,Sewing Machine,2025-11-30,2025-12-01 16:30:00,Picked up,2025-12-01 16:23:00,5.0,2025-12-06 16:30:00,On time,2025-12-06 16:30:00,0.0,3.0,3.0,0.0,0.0,,1.0,0.0,8.0,11.0,6,Low,Weekend,0,1,2,0,0,,Electronic log,32,0.0,0,
R51KFK7,U73983,Resident,Standard,45-54,South Park,HUB05,South Park Hub,Staffed,IY6QXDS,Kitchen/Appliances,Slow Cooker,2025-11-01,2025-11-01 12:45:00,Picked up,2025-11-01 13:13:00,5.0,2025-11-06 12:45:00,On time,2025-11-06 12:45:00,0.0,3.0,3.0,0.0,0.0,,0.0,1.0,12.0,15.0,5,Low,Weekend,1,1,3,0,0,,Handwritten notes,14,0.0,0,
REOQGVZ,U45546,Resident,Frequent Borrower,18-24,Riverside,HUB12,Harbor Hub,Volunteer-heavy,IHQJY62,AV/Projectors,LED Light Kit,2025-12-01,2025-12-02 12:30:00,Picked up,2025-12-02 13:06:00,5.0,2025-12-07 12:30:00,On time,2025-12-07 12:30:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,6.0,7.0,2,Low,Regular,1,1,1,0,0,,Electronic log,8,0.0,0,
RDZWDZ0,U31383,Nonprofit Partner,Standard,25-34,Harbor,HUB01,Downtown Hub,Staffed,I9WFTBG,Sewing/Craft,Sewing Machine,2025-10-16,2025-10-16 12:00:00,Picked up,2025-10-16 11:32:00,5.0,2025-10-21 12:00:00,On time,2025-10-21 12:00:00,0.0,2.0,2.0,0.0,1.0,Minor,0.0,1.0,6.0,11.0,1,Medium,Regular,1,0,0,1,0,,Handwritten notes,0,0.0,0,
RFF1BL0,U36807,Resident,Standard,18-24,West End,HUB04,University Hub,Staffed+Volunteers,I8KG68A,AV/Projectors,Portable Speaker,2025-08-07,2025-08-07 11:15:00,Picked up,2025-08-07 11:22:00,14.0,2025-08-21 11:15:00,Late,2025-08-21 17:15:00,6.0,7.0,7.0,0.0,0.0,,1.0,1.0,7.0,7.0,2,Low,Regular,0,1,2,0,0,,Handwritten notes,37,0.5,0,
RRR3VRH,U19958,Resident,Standard,55+,South Park,HUB05,South Park Hub,Staffed,IXQPVA5,Tools,Toolbox Set,2025-08-25,2025-08-25 13:15:00,Picked up,2025-08-25 12:36:00,3.0,2025-08-28 13:15:00,On time,2025-08-28 13:15:00,0.0,6.0,6.0,0.0,0.0,,1.0,1.0,10.0,11.0,3,Medium,Regular,1,1,2,1,0,,Electronic log,26,0.0,0,
R3HGBMF,U37315,Resident,Standard,25-34,South Park,HUB08,Hilltop Hub,Volunteer-heavy,IBUVLDD,AV/Projectors,LED Light Kit,2025-09-27,2025-09-29 14:45:00,Cancelled,,,,,,,,,,,,,,,,6,Medium,Weekend,1,0,0,0,0,,Electronic log,17,0.0,1,Other
RVYV2GQ,U69682,Resident,Standard,55+,Riverside,HUB02,Northside Hub,Volunteer-heavy,IU7DKNN,Camping,Camping Stove,2025-08-10,2025-08-10 13:30:00,No-show,,,,,,,,,,,,,,,,5,Low,Weekend,1,1,2,0,0,,Electronic log,24,0.0,0,
RCQE4LO,U13323,Resident,Standard,35-44,Northside,HUB01,Downtown Hub,Staffed,IHHCU9T,Kitchen/Appliances,Electric Griddle,2025-08-09,2025-08-09 12:15:00,Picked up,2025-08-09 12:12:00,7.0,2025-08-16 12:15:00,On time,2025-08-16 12:15:00,0.0,3.0,3.0,0.0,0.0,,1.0,1.0,13.0,20.0,9,High,Weekend,0,1,2,0,0,,Handwritten notes,34,0.0,0,
R79KVLS,U58503,Resident,Standard,35-44,Northside,HUB10,Old Town Hub,Staffed+Volunteers,I9MEUSW,Kitchen/Appliances,Electric Griddle,2025-10-29,2025-10-30 15:15:00,Picked up,2025-10-30 16:17:00,10.0,2025-11-09 15:15:00,On time,2025-11-09 15:15:00,0.0,3.0,2.0,1.0,0.0,,0.0,1.0,8.0,15.0,6,Medium,Regular,1,0,1,0,0,,Electronic log,0,0.0,0,
RIKGEQ2,U89789,Resident,Standard,25-34,Hilltop,HUB05,South Park Hub,Staffed,I0HWOBM,Camping,Camping Lantern Kit,2025-11-04,2025-11-06 13:45:00,Picked up,2025-11-06 14:16:00,10.0,2025-11-16 13:45:00,On time,2025-11-16 13:45:00,0.0,3.0,3.0,0.0,0.0,,1.0,1.0,6.0,6.0,2,Medium,Regular,0,1,2,0,0,,Handwritten notes,9,0.0,0,
RXYJCKT,U65430,Resident,Standard,55+,Greenway,HUB10,Old Town Hub,Staffed+Volunteers,I1ELOU8,Camping,4-Person Tent,2025-10-28,2025-10-29 13:45:00,No-show,,,,,,,,,,,,,,,,1,Low,Regular,1,1,1,0,0,,Electronic log,16,0.0,0,
R47RRBE,U50309,Volunteer,Frequent Borrower,55+,Riverside,HUB09,Lakeside Hub,Staffed+Volunteers,IFQ56Q3,Camping,Camping Stove,2025-12-07,2025-12-08 10:45:00,Picked up,2025-12-08 10:08:00,5.0,2025-12-13 10:45:00,On time,2025-12-13 10:45:00,0.0,6.0,6.0,0.0,0.0,,1.0,1.0,7.0,8.0,5,Medium,Weekend,0,1,2,0,0,,Electronic log,15,0.0,0,
RK0LTHY,U11567,Resident,Frequent Borrower,45-54,Harbor,HUB01,Downtown Hub,Staffed,I25M8KB,Tools,Ladder (6ft),2025-08-31,2025-08-31 09:15:00,Picked up,2025-08-31 09:16:00,7.0,2025-09-07 09:15:00,On time,2025-09-07 09:15:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,7.0,9.0,9,High,Weekend,1,1,3,0,0,,Electronic log,18,0.0,0,
R4UOV51,U63238,Resident,Standard,18-24,East Market,HUB03,Riverside Hub,Staffed+Volunteers,IZLBORI,Sewing/Craft,Knitting Kit,2025-11-15,2025-11-15 14:45:00,Cancelled,,,,,,,,,,,,,,,,5,High,Weekend,1,1,0,0,0,,Handwritten notes,14,0.0,1,Found alternative
RSGNBHD,U90630,Resident,Standard,35-44,Hilltop,HUB06,West End Hub,Staffed,IS26FMR,Sports,Mountain Bike,2025-12-02,2025-12-03 14:00:00,Picked up,2025-12-03 14:28:00,10.0,2025-12-13 14:00:00,Not returned,,,3.0,,0.0,1.0,Moderate,,,7.0,,3,Medium,Regular,1,0,1,0,0,,Handwritten notes,4,0.0,0,
RF537YE,U95553,Resident,Frequent Borrower,55+,Lakeside,HUB10,Old Town Hub,Staffed+Volunteers,I0QZSA7,Sports,Soccer Goal Set,2025-10-28,2025-10-29 15:45:00,Picked up,2025-10-29 15:53:00,7.0,2025-11-05 15:45:00,Late,2025-11-07 15:45:00,48.0,6.0,6.0,0.0,0.0,,0.0,1.0,7.0,5.0,5,Medium,Regular,0,0,1,0,0,,Electronic log,30,4.0,0,
RL6D10A,U59876,Resident,Standard,55+,Greenway,HUB05,South Park Hub,Staffed,I1WHHKT,AV/Projectors,Projector + Screen,2025-11-19,2025-11-19 11:45:00,No-show,,,,,,,,,,,,,,,,0,Medium,Regular,1,1,0,0,0,,Handwritten notes,6,0.0,0,
RJFE8UD,U64754,Nonprofit Partner,New User,45-54,Hilltop,HUB07,East Market Hub,Staffed,ITTJ72U,Sewing/Craft,Sewing Machine,2025-09-28,2025-09-30 17:45:00,Picked up,2025-09-30 17:21:00,10.0,2025-10-10 17:45:00,On time,2025-10-10 17:45:00,0.0,2.0,2.0,0.0,0.0,,0.0,1.0,8.0,9.0,4,High,Weekend,1,1,1,0,0,,Handwritten notes,18,0.0,0,
RWMPEQY,U52362,Resident,Standard,55+,Riverside,HUB02,Northside Hub,Volunteer-heavy,IDBPGVV,Tools,Pressure Washer,2025-09-15,2025-09-15 17:15:00,Picked up,2025-09-15 16:47:00,5.0,2025-09-20 17:15:00,On time,2025-09-20 17:15:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,8.0,14.0,1,Medium,Regular,1,1,2,0,0,,Electronic log,5,0.0,0,
RWL3ZYT,U91838,Nonprofit Partner,Frequent Borrower,25-34,Harbor,HUB08,Hilltop Hub,Volunteer-heavy,I91QE37,Sewing/Craft,Iron + Board,2025-09-19,2025-09-20 16:00:00,No-show,,,,,,,,,,,,,,,,2,Low,Regular,1,0,0,0,0,,Handwritten notes,0,0.0,0,
RLX1Q8F,U49191,Resident,Standard,25-34,Hilltop,HUB10,Old Town Hub,Staffed+Volunteers,I6JNG7L,Tools,Toolbox Set,2025-08-02,2025-08-03 13:45:00,Picked up,2025-08-03 14:50:00,5.0,2025-08-08 13:45:00,On time,2025-08-08 13:45:00,0.0,4.0,4.0,0.0,1.0,Minor,1.0,1.0,6.0,14.0,7,High,Weekend,1,1,0,0,1,Missing parts,Handwritten notes,21,0.0,0,
RBRMQG1,U87751,Resident,Frequent Borrower,25-34,West End,HUB05,South Park Hub,Staffed,IVED32L,Kitchen/Appliances,Slow Cooker,2025-10-14,2025-10-16 16:00:00,Picked up,2025-10-16 16:02:00,7.0,2025-10-23 16:00:00,On time,2025-10-23 16:00:00,0.0,2.0,2.0,0.0,1.0,Minor,0.0,1.0,7.0,7.0,1,Medium,Regular,1,1,2,0,1,Damage,Electronic log,32,0.0,0,
RTOOWT9,U82317,Resident,Standard,18-24,Greenway,HUB05,South Park Hub,Staffed,INM3V2P,Tools,Pressure Washer,2025-11-11,2025-11-11 12:30:00,Picked up,2025-11-11 13:08:00,10.0,2025-11-21 12:30:00,Late,2025-11-23 12:30:00,48.0,8.0,7.0,1.0,0.0,,1.0,1.0,10.0,9.0,4,Medium,Regular,1,0,0,1,1,Damage,Handwritten notes,23,4.0,0,
RGY0Z4E,U84990,Resident,Standard,18-24,West End,HUB05,South Park Hub,Staffed,IVLDQLO,AV/Projectors,Portable Speaker,2025-11-21,2025-11-22 13:15:00,Picked up,2025-11-22 13:18:00,3.0,2025-11-25 13:15:00,On time,2025-11-25 13:15:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,8.0,10.0,1,High,Regular,1,0,0,0,0,,Electronic log,15,0.0,0,
R1NRXD3,U72714,Resident,Frequent Borrower,25-34,Old Town,HUB07,East Market Hub,Staffed,I56WAFF,Tools,Ladder (6ft),2025-11-23,2025-11-23 15:15:00,Cancelled,,,,,,,,,,,,,,,,10,High,Holiday/Peak,0,1,1,0,0,,Electronic log,25,0.0,1,Changed mind
RWQH5K2,U85281,Resident,Standard,35-44,Lakeside,HUB05,South Park Hub,Staffed,IY77Z69,Sports,Tennis Racket Set,2025-10-13,2025-10-13 17:15:00,Picked up,2025-10-13 17:29:00,7.0,2025-10-20 17:15:00,Late,2025-10-20 19:15:00,2.0,4.0,2.0,1.0,0.0,,0.0,1.0,11.0,9.0,2,Medium,Regular,1,1,1,0,1,Missing parts,Mixed,13,0.17,0,
R9OEKNT,U33267,Resident,Standard,25-34,Old Town,HUB08,Hilltop Hub,Volunteer-heavy,IBZ3M55,Tools,Ladder (6ft),2025-10-17,2025-10-17 11:45:00,Picked up,2025-10-17 11:53:00,7.0,2025-10-24 11:45:00,On time,2025-10-24 11:45:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,6.0,12.0,4,Medium,Regular,1,1,1,0,0,,Mixed,22,0.0,0,
ROLNNTX,U22264,Volunteer,New User,25-34,University,HUB10,Old Town Hub,Staffed+Volunteers,IRGN74F,Kitchen/Appliances,Electric Griddle,2025-08-11,2025-08-11 16:45:00,No-show,,,,,,,,,,,,,,,,3,Medium,Regular,1,0,0,0,0,,Electronic log,29,0.0,0,
RAXF5X9,U98091,Resident,Standard,45-54,Greenway,HUB02,Northside Hub,Volunteer-heavy,IEE346Z,Camping,Sleeping Bag Set,2025-10-01,2025-10-01 17:30:00,Picked up,2025-10-01 18:15:00,3.0,2025-10-04 17:30:00,Late,2025-10-05 05:30:00,12.0,4.0,4.0,0.0,0.0,,1.0,1.0,12.0,8.0,2,High,Regular,1,1,0,0,0,,Electronic log,47,1.0,0,
RQP3NIP,U12315,Resident,Standard,18-24,East Market,HUB06,West End Hub,Staffed,IAR0ZJ7,AV/Projectors,Portable Speaker,2025-12-06,2025-12-06 15:30:00,Picked up,2025-12-06 15:01:00,14.0,2025-12-20 15:30:00,Late,2025-12-22 15:30:00,48.0,8.0,8.0,0.0,0.0,,0.0,1.0,7.0,10.0,8,Medium,Weekend,1,0,0,0,0,,Handwritten notes,15,4.0,0,
R9UZERY,U35992,Resident,Standard,55+,Old Town,HUB09,Lakeside Hub,Staffed+Volunteers,IF0992Q,Sports,Kayak Set,2025-09-26,2025-09-26 11:30:00,No-show,,,,,,,,,,,,,,,,3,Low,Regular,1,1,1,0,0,,Electronic log,30,0.0,0,
RDR08CW,U21340,Resident,Standard,25-34,Northside,HUB04,University Hub,Staffed+Volunteers,I2LBM2Q,AV/Projectors,LED Light Kit,2025-11-22,2025-11-23 14:00:00,No-show,,,,,,,,,,,,,,,,8,High,Holiday/Peak,1,0,1,0,0,,Mixed,27,0.0,0,
R0P82KB,U25221,Resident,Standard,25-34,Lakeside,HUB04,University Hub,Staffed+Volunteers,I700UCR,Kitchen/Appliances,Electric Griddle,2025-12-20,2025-12-21 10:45:00,Picked up,2025-12-21 10:42:00,10.0,2025-12-31 10:45:00,On time,2025-12-31 10:45:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,7.0,8.0,9,Medium,Weekend,1,1,1,1,0,,Electronic log,5,0.0,0,
RXK0ARE,U60333,Resident,Standard,55+,Riverside,HUB04,University Hub,Staffed+Volunteers,IC2JWJJ,AV/Projectors,Projector + Screen,2025-08-17,2025-08-17 09:00:00,Picked up,2025-08-17 09:17:00,7.0,2025-08-24 09:00:00,On time,2025-08-24 09:00:00,0.0,4.0,1.0,1.0,0.0,,1.0,1.0,12.0,12.0,10,High,Weekend,1,1,1,0,1,Missing parts,Electronic log,37,0.0,0,
RGVFQ3J,U71684,Resident,Frequent Borrower,35-44,Harbor,HUB04,University Hub,Staffed+Volunteers,IZR25MD,Tools,Ladder (6ft),2025-10-27,2025-10-27 09:45:00,Picked up,2025-10-27 09:09:00,7.0,2025-11-03 09:45:00,On time,2025-11-03 09:45:00,0.0,7.0,7.0,0.0,0.0,,0.0,1.0,8.0,14.0,2,Medium,Regular,1,0,0,0,0,,Electronic log,22,0.0,0,
R41ONX0,U67728,Resident,Standard,18-24,Riverside,HUB09,Lakeside Hub,Staffed+Volunteers,IGU4BJ3,AV/Projectors,Portable Speaker,2025-08-31,2025-09-01 12:45:00,Picked up,2025-09-01 13:38:00,5.0,2025-09-06 12:45:00,Late,2025-09-09 12:45:00,72.0,5.0,5.0,0.0,0.0,,1.0,1.0,8.0,12.0,6,High,Weekend,1,1,0,0,0,,Mixed,14,6.0,0,
ROK01TN,U25900,Resident,Standard,25-34,Downtown,HUB08,Hilltop Hub,Volunteer-heavy,IZRF5A7,Camping,Backpacking Pack,2025-10-01,2025-10-03 16:30:00,Picked up,2025-10-03 17:01:00,3.0,2025-10-06 16:30:00,On time,2025-10-06 16:30:00,0.0,6.0,6.0,0.0,0.0,,1.0,1.0,13.0,9.0,5,Medium,Regular,1,0,0,1,0,,Electronic log,33,0.0,0,
R8YB7W8,U76130,Resident,Standard,55+,Hilltop,HUB07,East Market Hub,Staffed,IP74MJD,Kitchen/Appliances,Blender,2025-12-04,2025-12-05 14:00:00,Picked up,2025-12-05 14:59:00,10.0,2025-12-15 14:00:00,On time,2025-12-15 14:00:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,8.0,8.0,4,Low,Regular,1,1,2,0,0,,Electronic log,24,0.0,0,
RQYIY1S,U71321,Resident,Standard,25-34,Greenway,HUB07,East Market Hub,Staffed,IY9LAAC,AV/Projectors,Camera Tripod,2025-08-21,2025-08-23 10:45:00,Picked up,2025-08-23 11:27:00,5.0,2025-08-28 10:45:00,On time,2025-08-28 10:45:00,0.0,7.0,7.0,0.0,0.0,,1.0,1.0,8.0,5.0,4,Medium,Regular,1,1,0,0,0,,Mixed,24,0.0,0,
RDQHKGA,U40268,Resident,New User,35-44,East Market,HUB06,West End Hub,Staffed,ID7X48W,Tools,Ladder (6ft),2025-10-14,2025-10-14 09:15:00,Picked up,2025-10-14 10:09:00,7.0,2025-10-21 09:15:00,On time,2025-10-21 09:15:00,0.0,5.0,4.0,1.0,0.0,,0.0,1.0,8.0,11.0,5,Low,Regular,1,1,2,0,1,Missing parts,Handwritten notes,23,0.0,0,
R4EX6U8,U70002,Resident,Standard,35-44,Harbor,HUB12,Harbor Hub,Volunteer-heavy,I6ZJQ7W,Tools,Cordless Drill Kit,2025-12-18,2025-12-18 15:45:00,Picked up,2025-12-18 16:51:00,14.0,2026-01-01 15:45:00,On time,2026-01-01 15:45:00,0.0,4.0,3.0,1.0,0.0,,0.0,1.0,3.0,7.0,3,High,Regular,1,1,0,1,0,,Electronic log,23,0.0,0,
RJ2JCN9,U16073,Resident,Standard,18-24,South Park,HUB08,Hilltop Hub,Volunteer-heavy,IJ3GC9H,Kitchen/Appliances,Blender,2025-11-16,2025-11-16 14:00:00,Picked up,2025-11-16 13:25:00,3.0,2025-11-19 14:00:00,On time,2025-11-19 14:00:00,0.0,3.0,3.0,0.0,0.0,,1.0,1.0,10.0,9.0,8,Medium,Weekend,1,0,0,0,0,,Electronic log,24,0.0,0,
RDTPWDP,U80540,Resident,Standard,18-24,East Market,HUB09,Lakeside Hub,Staffed+Volunteers,IJBC01A,Camping,Backpacking Pack,2025-08-06,2025-08-06 10:15:00,Picked up,2025-08-06 10:18:00,5.0,2025-08-11 10:15:00,On time,2025-08-11 10:15:00,0.0,5.0,3.0,1.0,0.0,,1.0,0.0,9.0,14.0,4,Medium,Regular,1,1,1,0,1,Late return dispute,Mixed,45,0.0,0,
R7XJZ6U,U17088,Resident,Standard,35-44,Hilltop,HUB02,Northside Hub,Volunteer-heavy,IS7RP42,Camping,4-Person Tent,2025-09-02,2025-09-02 16:30:00,No-show,,,,,,,,,,,,,,,,2,Medium,Regular,1,1,2,0,0,,Electronic log,23,0.0,0,
RA83RU7,U34886,Resident,Standard,35-44,Northside,HUB08,Hilltop Hub,Volunteer-heavy,IMYOW8D,AV/Projectors,Portable Speaker,2025-12-01,2025-12-02 11:15:00,Picked up,2025-12-02 12:45:00,10.0,2025-12-12 11:15:00,On time,2025-12-12 11:15:00,0.0,8.0,8.0,0.0,0.0,,1.0,1.0,10.0,7.0,1,Medium,Regular,1,1,1,1,0,,Electronic log,24,0.0,0,
R41KHT8,U15207,Volunteer,Standard,55+,Lakeside,HUB04,University Hub,Staffed+Volunteers,IXKODYR,Sports,Kayak Set,2025-08-28,2025-08-30 15:45:00,Picked up,2025-08-30 15:07:00,7.0,2025-09-06 15:45:00,On time,2025-09-06 15:45:00,0.0,4.0,3.0,1.0,0.0,,1.0,1.0,4.0,9.0,1,Medium,Regular,1,1,3,0,0,,Handwritten notes,13,0.0,0,
RFGZVRC,U21971,Resident,Standard,25-34,Greenway,HUB07,East Market Hub,Staffed,ITLT4Q9,Kitchen/Appliances,Air Fryer,2025-09-23,2025-09-24 14:30:00,Picked up,2025-09-24 14:30:00,14.0,2025-10-08 14:30:00,On time,2025-10-08 14:30:00,0.0,4.0,4.0,0.0,0.0,,1.0,0.0,10.0,7.0,2,Medium,Regular,0,1,2,1,0,,Electronic log,24,0.0,0,
RMZOHXS,U30497,Resident,Frequent Borrower,25-34,Downtown,HUB11,Greenway Hub,Staffed,I75T0IC,Sports,Kayak Set,2025-10-18,2025-10-19 10:00:00,Picked up,2025-10-19 10:22:00,14.0,2025-11-02 10:00:00,On time,2025-11-02 10:00:00,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,11.0,12.0,9,Medium,Weekend,1,0,1,1,0,,Electronic log,30,0.0,0,
RXQ7BZE,U58106,Resident,Standard,25-34,Harbor,HUB10,Old Town Hub,Staffed+Volunteers,IGBL2QG,Camping,Backpacking Pack,2025-11-19,2025-11-20 12:15:00,Picked up,2025-11-20 11:27:00,3.0,2025-11-23 12:15:00,On time,2025-11-23 12:15:00,0.0,6.0,4.0,1.0,0.0,,0.0,1.0,11.0,8.0,4,Medium,Regular,1,0,0,1,0,,Electronic log,26,0.0,0,
REVWCHM,U89854,Resident,Standard,35-44,Old Town,HUB06,West End Hub,Staffed,I40OEYT,Tools,Cordless Drill Kit,2025-11-19,2025-11-20 09:30:00,Picked up,2025-11-20 09:12:00,3.0,2025-11-23 09:30:00,On time,2025-11-23 09:30:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,9.0,11.0,6,Low,Regular,1,1,2,0,0,,Electronic log,32,0.0,0,
